store_name,address,sido,gugun,win1,latest_round,latest_date
왕대박복권,대구 달성군 비슬로 2208,대구,달성군,2,879,2019-10-05
GS25(사당남사점),서울 동작구 사당동 1005-54번지,서울,동작구,2,878,2019-09-28
CU로또(강구터미널점),경북 영덕군 318만세길 182 오른쪽 상가,경북,영덕군,2,876,2019-09-14
진교로또복권판매점,경남 하동군 민다리길 76,경남,하동군,2,875,2019-09-07
미니스톱인천효성점,인천 계양구 안남로 551,인천,계양구,2,874,2019-08-31
지산로또방,광주 동구 지호로 25-2,광주,동구,2,873,2019-08-24
대일슈퍼,대전 서구 월평중로24번길 48,대전,서구,2,872,2019-08-17
한일로또나라,경기 수원시 장안구 경수대로 930 삼성홈플러스 북수원홈플러스內,경기,수원시,2,872,2019-08-17
진성복권방,경기 포천시 가산로 380,경기,포천시,2,872,2019-08-17
세븐일레븐삼척삼원점,강원 삼척시 중앙로 185 용비타워 세븐일레븐삼척삼원점,강원,삼척시,2,872,2019-08-17
복권방,부산 부산진구 당감서로 84 202호,부산,부산진구,2,870,2019-08-03
노다지복권방,서울 양천구 월정로 137,서울,양천구,2,868,2019-07-20
행운복권방,서울 은평구 응암로11길 3 1층 3호,서울,은평구,2,868,2019-07-20
홈짱,충북 청주시 흥덕구 서경로28번길 19 휴대폰매장내,충북,청주시,2,867,2019-07-13
로또복권판매소,인천 계양구 계양산로 186 102호,인천,계양구,2,866,2019-07-06
금성복권방,전남 나주시 대호동(성북동) 236 GS편의점 내,전남,나주시,2,865,2019-06-29
복권나라,충남 계룡시 엄사면 엄사리 184-4,충남,계룡시,2,864,2019-06-22
복권전문점,경기 수원시 팔달구 매산로 17,경기,수원시,2,863,2019-06-15
가판점,서울 중구 퇴계로 123,서울,중구,2,862,2019-06-08
남경슈퍼,"부산 연제구 연수로 204-1,(연산동)",부산,연제구,2,862,2019-06-08
이마트24구미황상점,경북 구미시 수출대로 555,경북,구미시,2,860,2019-05-25
슈퍼복권나라,부산 부산진구 범일로142번길 31 1층 복권방,부산,부산진구,2,859,2019-05-18
마두역상행선 가판대,경기 고양시 일산동구 중앙로 1181 교보생명 일산사옥 마두역상행선가판대,경기,고양시,2,859,2019-05-18
역전복권방,충남 예산군 아리랑로 7,충남,예산군,2,858,2019-05-11
행운로또,충북 진천군 덕금로 792 편의점 내,충북,진천군,2,857,2019-05-04
천사마트,충남 천안시 서북구 두정로 117 상가1층6호,충남,천안시,2,855,2019-04-20
씨스페이스(범어사역점),부산 금정구 남산동 21-4번지,부산,금정구,2,854,2019-04-13
황금복권,강원 원주시 단계동 808 삼익상가 105호,강원,원주시,2,851,2019-03-23
포유25대호점,경기 오산시 대호로 104,경기,오산시,2,850,2019-03-16
행운복권방,경기 수원시 권선구 구운로 46-1 103호,경기,수원시,2,849,2019-03-09
복권방,강원 원주시 관설동(반곡관설동) 1702-1 1층 (CU),강원,원주시,2,849,2019-03-09
에이원,경기 안양시 동안구 관평로319번길 29,경기,안양시,2,847,2019-02-23
로또명당,충남 천안시 동남구 천안대로 103 5호,충남,천안시,2,846,2019-02-16
훼미리마트 우아대로점,"전북 전주시 덕진구 건산로 276,(우아동2가)",전북,전주시,2,846,2019-02-16
해피데이24복권,경북 고령군 다산면 평리리 253-2번지,경북,고령군,2,846,2019-02-16
로또복권,대구 북구 연암로22길 1 1층 복권판매점,대구,북구,2,845,2019-02-09
천하명당복권방동소문점,서울 성북구 도봉로3길 9 1층,서울,성북구,2,844,2019-02-02
싱글벙글6/45,부산 연제구 중앙대로 1041 좌측 싱글벙글복권방,부산,연제구,2,843,2019-01-26
대박찬스,경남 창원시 마산합포구 자산삼거리로 16,경남,창원시,2,843,2019-01-26
나이키로또복권방,경기 광주시 경충대로 899 1층 111-1호(초월프라자),경기,광주시,2,840,2019-01-05
GS25(진해제일점),경남 창원시 진해구 화천동 19-2번지,경남,창원시,2,840,2019-01-05
열린복권방,부산 사상구 괘법동 546-16번지 프라자슈퍼,부산,사상구,2,839,2018-12-29
무지개복권,경기 오산시 현충로 95,경기,오산시,2,838,2018-12-22
프림,경기 평택시 서해로 1402,경기,평택시,2,838,2018-12-22
찬스복권방,인천 부평구 육동로 20-1 1층,인천,부평구,2,835,2018-12-01
행복로또,광주 동구 남문로 699 행복로또,광주,동구,2,835,2018-12-01
행운복권방(감포),경북 경주시 감포로 141,경북,경주시,2,835,2018-12-01
반딧불로또,경남 거제시 아주동 1696-6 1층 cu편의점 내,경남,거제시,2,834,2018-11-24
제이엠정보통신,경남 함안군 함안대로 552 1층,경남,함안군,2,834,2018-11-24
버블샵카페 고래의꿈,광주 광산구 목련로273번길 88 운남주공아파트 상가108호,광주,광산구,2,833,2018-11-17
황금도끼복권방,경기 광주시 능평로 214,경기,광주시,2,833,2018-11-17
행운복권방,충북 청주시 흥덕구 복대로 207,충북,청주시,2,831,2018-11-03
터미널슈퍼,충북 청주시 흥덕구 풍년로150번길 10-2,충북,청주시,2,831,2018-11-03
후생사제3매장,"대전 동구 비래서로42번길 105,(가양동)",대전,동구,2,830,2018-10-27
그린로또,대전 중구 대흥로 94,대전,중구,2,830,2018-10-27
행운복권방,서울 성동구 성수동2가 250-64번지,서울,성동구,2,829,2018-10-20
럭키뱅크,"대전 동구 계족로 491,(용전동)",대전,동구,2,829,2018-10-20
대박복권,경기 부천시 원미구 심곡동(심곡2동) 173-1 실주소 : 경기 부천시 원미구 심곡동 316-2 부천역 지하상가 w6 7-2 호,경기,부천시,2,829,2018-10-20
GS25(수원삼성점),경기 수원시 영통구 매탄동 1267-7번지 중앙프라자104호,경기,수원시,2,828,2018-10-13
대박(토토),광주 북구 군왕로 196,광주,북구,2,827,2018-10-06
구례로또,전남 구례군 구례읍 로터리길 2-1,전남,구례군,2,827,2018-10-06
한성로또복권,강원 정선군 고한읍 고한리 57-5번지,강원,정선군,2,826,2018-09-29
J마트,경남 진주시 도동천로 131,경남,진주시,2,826,2018-09-29
복권명당,"대구 동구 효동로 45,(효목동)",대구,동구,2,825,2018-09-22
승차권판매소(서구청1호점),대구 서구 국채보상로 257,대구,서구,2,824,2018-09-15
팬더복권,"경북 포항시 남구 충무로 39-1 1층,우측상가",경북,포항시,2,824,2018-09-15
CN마트,울산 동구 대학길 76 1층102호,울산,동구,2,823,2018-09-08
복권방,경기 용인시 기흥구 신갈로68번길 24,경기,용인시,2,819,2018-08-11
복드림복권방,서울 강동구 상암로 99,서울,강동구,2,818,2018-08-04
반여상회,부산 해운대구 선수촌로 190 1층,부산,해운대구,2,818,2018-08-04
행운의시작복권전문점,강원 삼척시 사대안길 5 8통1반,강원,삼척시,2,816,2018-07-21
노다지복권,부산 남구 문현동 60-2번지 애플마트내,부산,남구,2,815,2018-07-14
은행복권방,경기 시흥시 대은로104번길 1 우남상가2동101호,경기,시흥시,2,810,2018-06-09
로또복권삼주봉황,경북 경산시 진량읍 봉회리 57번지,경북,경산시,2,810,2018-06-09
복권방,서울 강동구 천호대로176길 10-3,서울,강동구,2,808,2018-05-26
롯또,부산 해운대구 윗반송로 77 1층,부산,해운대구,2,806,2018-05-12
싱글벙글할인마트,경기 광명시 광명로 884 1층 좌측호(광명동),경기,광명시,2,804,2018-04-28
파란만장복권방,경기 화성시 진안동 878-4 101호,경기,화성시,2,804,2018-04-28
복권방,경기 고양시 덕양구 동송로 20 1층,경기,고양시,2,802,2018-04-14
영남건재상사,부산 연제구 과정로 200-1,부산,연제구,2,801,2018-04-07
로또복권방,인천 서구 신현로 44 1층102호,인천,서구,2,801,2018-04-07
로또복권방,"대전 서구 갈마중로 28,(갈마동)",대전,서구,2,801,2018-04-07
나눔로또 신동탄점,경기 화성시 능동 1098-8,경기,화성시,2,801,2018-04-07
복권나라,서울 광진구 군자로 146 동진빌딩 1층,서울,광진구,2,800,2018-03-31
OK25,경기 고양시 일산동구 호수로 358-26 203동1층 101호,경기,고양시,2,799,2018-03-24
복권나라,강원 춘천시 춘천로 286-1,강원,춘천시,2,799,2018-03-24
CU(정동진모래시계점),강원 강릉시 강동면 정동진리 3-2번지,강원,강릉시,2,797,2018-03-10
복권세상,서울 양천구 신월로 187,서울,양천구,2,796,2018-03-03
대박찬스,서울 영등포구 도림로 356 1층복권방,서울,영등포구,2,795,2018-02-24
종합가로가판점,서울 중구 마른내로 166,서울,중구,2,791,2018-01-27
대박상사,경기 화성시 궁평항로 1646-1 1층,경기,화성시,2,791,2018-01-27
용원로또방,경남 창원시 진해구 용원로7번길 18 용원엘룩스상가 113호,경남,창원시,2,791,2018-01-27
즐거운복권방,인천 미추홀구 미추홀대로 541,인천,미추홀구,2,790,2018-01-20
나라통신,경기 오산시 오산로 200 OK노래연습장,경기,오산시,2,789,2018-01-13
꽃돼지복권,대전 동구 계족로 194-1,대전,동구,2,788,2018-01-06
티켓몰,경기 김포시 사우중로 15,경기,김포시,2,788,2018-01-06
바른손(퇴계점),강원 춘천시 퇴계로 168 주공2단지상가101호,강원,춘천시,2,788,2018-01-06
가로판매점,서울 금천구 시흥대로 212 가판,서울,금천구,2,785,2017-12-16
공항로또,서울 강서구 공항대로 37 7호,서울,강서구,2,783,2017-12-02
1등로또복권,광주 서구 무진대로 904 광주종합터미널 내 영풍문고 앞,광주,서구,2,782,2017-11-25
세븐일레븐동천점,광주 서구 동천동 600번지 세븐일레븐 동천점 내,광주,서구,2,781,2017-11-18
우리로또,경기 김포시 김포대로 1421,경기,김포시,2,781,2017-11-18
평택로또판매,경기 평택시 비전5로 7 중앙프라자 105호,경기,평택시,2,781,2017-11-18
담배,서울 강북구 삼양로 252,서울,강북구,2,777,2017-10-21
5가로또레드탑,서울 종로구 종로 222,서울,종로구,2,777,2017-10-21
선봉로또,울산 남구 삼산동 1468-6번지 CU판매점 내,울산,남구,2,776,2017-10-14
로또복권방,경기 평택시 지산로37번길 76,경기,평택시,2,773,2017-09-23
충주복권명당,"충북 충주시 예성로 23,(호암동)",충북,충주시,2,773,2017-09-23
위드미유성코아점,대전 유성구 문화원로6번길 103 코아마트,대전,유성구,2,772,2017-09-16
상호없음,서울 광진구 구의동 589-10번지 대림아크로리버상가102,서울,광진구,2,770,2017-09-02
수공화원로또,서울 성동구 마장동 792번지 1층 수공화원,서울,성동구,2,769,2017-08-26
플러스하나,전남 순천시 비봉길 6 상가동 1층 107호,전남,순천시,2,768,2017-08-19
진흥슈퍼,서울 강남구 논현로150길 31,서울,강남구,2,767,2017-08-12
가말로또,전북 남원시 도통동 498-7번지 CU,전북,남원시,2,766,2017-08-05
세종장식,서울 양천구 오목로 204,서울,양천구,2,765,2017-07-29
중앙토탈대리점,부산 금정구 금강로565번길 16 복권판매점,부산,금정구,2,765,2017-07-29
서울복권방,경기 동두천시 어수로 116,경기,동두천시,2,763,2017-07-15
로또판매점,서울 노원구 상계로 309-1 cu,서울,노원구,2,762,2017-07-08
행운복권방,서울 은평구 연서로 258 상가102호,서울,은평구,2,761,2017-07-01
-,부산 북구 금곡대로 270 상가동 110호,부산,북구,2,761,2017-07-01
미래통신,서울 성북구 장월로 118-1,서울,성북구,2,759,2017-06-17
복권나라,인천 중구 제물량로 84-3,인천,중구,2,757,2017-06-03
-,경기 성남시 수정구 수정로 128,경기,성남시,2,757,2017-06-03
복권방,경기 하남시 하남대로 795 1층6호,경기,하남시,2,757,2017-06-03
부강로또,"세종 부강면 부강로 34,(부강리)",세종,세종시,2,756,2017-05-27
덕성상회,서울 강서구 외발산동 424번지 강서농수산물도매시장내 1층 슈퍼,서울,강서구,2,753,2017-05-06
오리엔트복권,대전 대덕구 중리남로 18,대전,대덕구,2,753,2017-05-06
현텔레콤,전북 전주시 덕진구 아중로 142,전북,전주시,2,752,2017-04-29
로또24시편의점,경기 안산시 단원구 달미로 85 1층101호,경기,안산시,2,751,2017-04-22
분당점로또판매,경기 성남시 분당구 판교로 436 홍우프라자 1층 13호 일부,경기,성남시,2,750,2017-04-15
경남슈퍼행운복권방,서울 양천구 목3동 606-13번지,서울,양천구,2,749,2017-04-08
월롱엘지복권방,경기 파주시 월롱면 덕은리 1247 105호 (파크뷰),경기,파주시,2,748,2017-04-01
CU(구월프랜드점),인천 남동구 구월동 1191-10번지,인천,남동구,2,747,2017-03-25
조치원복권방,세종 조치원로 9-1,세종,세종시,2,747,2017-03-25
신문가판점,서울 용산구 한강대로77길 19 남영역 앞,서울,용산구,2,746,2017-03-18
단골집편의점,서울 강동구 구천면로 194,서울,강동구,2,744,2017-03-04
-,서울 서초구 신반포로 194 강남고속버스터미널 코너1호점 (하차장로또),서울,서초구,2,742,2017-02-18
베스토아,"경기 성남시 분당구 내정로166번길 43 104호(수내동, 금산프라자빌딩)",경기,성남시,2,742,2017-02-18
슈퍼복권나라수정점,"부산 동구 고관로 95,(수정동)",부산,동구,2,740,2017-02-04
로또복권방,인천 부평구 광장로 16 부평민자역사 지하 2층 223호,인천,부평구,2,740,2017-02-04
의림유통,강원 원주시 치악로 2335 1층,강원,원주시,2,739,2017-01-28
씨유 대전원내점,대전 유성구 원내로 35,대전,유성구,2,735,2016-12-31
광장복권판매점,경기 화성시 동탄중심상가2길 26-15 지성프라자,경기,화성시,2,733,2016-12-17
으뜸우리들복권방,울산 남구 울밀로 2907,울산,남구,2,730,2016-11-26
복권나라,강원 정선군 정선로 1333-1 복권방,강원,정선군,2,730,2016-11-26
프리웨이스토어,경기 광주시 회안대로 605 1층,경기,광주시,2,728,2016-11-12
아성슈퍼,경기 부천시 부흥로 202,경기,부천시,2,727,2016-11-05
행운복권,서울 관악구 봉천동(청룡동) 1568-8,서울,관악구,2,726,2016-10-29
복권파티,"서울 송파구 오금로 516,(거여동)",서울,송파구,2,720,2016-09-17
로또로또,서울 영등포구 영등포동(영등포본동) 618-496 세븐일레븐영등포역사,서울,영등포구,2,720,2016-09-17
D-마트담배,"강원 속초시 조양상가길 25 롯데마트속초점, 1층 복권판매점",강원,속초시,2,720,2016-09-17
굿-7,부산 수영구 광안로 49,부산,수영구,2,719,2016-09-10
가로매점,서울 구로구 구로동 604-19번지,서울,구로구,2,718,2016-09-03
